Format Version,1.23,Take Name,mono2_t2,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-09-21 07.48.33.168 AM,Total Frames in Take,3602,Total Exported Frames,3602,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.160000,-0.000754,-0.045136,-0.001418,-0.998980,-0.805935,0.124274,-0.077425,0.000310,-0.760337,0.161515,-0.051194,0.887471,-0.777188,0.140688,-0.110083,0.972090,-0.831939,0.140731,-0.147589,0.968026,-0.852592,0.162367,-0.051331,0.956647,-0.760868,0.071113,-0.051711,0.874708,-0.852687,0.069232,-0.052639,0.947890,-0.760345,0.161979,-0.051225,-0.777100,0.140633,-0.110117,-0.831963,0.140849,-0.147636,-0.852661,0.162558,-0.051320,-0.760787,0.070639,-0.051672,-0.852755,0.068988,-0.052577
17,0.170000,-0.000570,-0.045197,-0.001254,-0.998977,-0.805922,0.124282,-0.077416,0.000302,-0.760309,0.161519,-0.051204,0.881693,-0.777174,0.140675,-0.110084,0.963316,-0.831929,0.140720,-0.147583,0.963681,-0.852563,0.162399,-0.051331,0.953435,-0.760868,0.071117,-0.051687,0.876040,-0.852688,0.069264,-0.052604,0.946074,-0.760334,0.161991,-0.051228,-0.777061,0.140588,-0.110118,-0.831949,0.140856,-0.147631,-0.852664,0.162555,-0.051325,-0.760779,0.070630,-0.051676,-0.852743,0.069075,-0.052515
18,0.180000,-0.000757,-0.045108,-0.001427,-0.998981,-0.805929,0.124281,-0.077427,0.000305,-0.760333,0.161523,-0.051193,0.881693,-0.777180,0.140696,-0.110084,0.963316,-0.831929,0.140738,-0.147592,0.963681,-0.852587,0.162373,-0.051335,0.953435,-0.760862,0.071121,-0.051711,0.876040,-0.852681,0.069238,-0.052644,0.946074,-0.760335,0.161994,-0.051227,-0.777098,0.140635,-0.110117,-0.831952,0.140861,-0.147630,-0.852657,0.162560,-0.051329,-0.760788,0.070645,-0.051668,-0.852742,0.068995,-0.052587
19,0.190000,-0.000592,-0.045248,-0.001251,-0.998975,-0.805923,0.124302,-0.077412,0.000289,-0.760307,0.161537,-0.051204,0.889842,-0.777178,0.140696,-0.110083,0.974306,-0.831937,0.140743,-0.147576,0.970541,-0.852561,0.162418,-0.051321,0.953168,-0.760867,0.071135,-0.051691,0.880724,-0.852687,0.069282,-0.052598,0.945181,-0.760334,0.161977,-0.051219,-0.777091,0.140649,-0.110112,-0.831958,0.140845,-0.147631,-0.852629,0.162592,-0.051313,-0.760786,0.070665,-0.051673,-0.852739,0.069083,-0.052524
20,0.200000,-0.000629,-0.045210,-0.001293,-0.998977,-0.805933,0.124300,-0.077421,0.000300,-0.760323,0.161537,-0.051206,0.889842,-0.777188,0.140699,-0.110088,0.974306,-0.831944,0.140744,-0.147586,0.970541,-0.852577,0.162410,-0.051330,0.953168,-0.760875,0.071135,-0.051700,0.880724,-0.852695,0.069275,-0.052614,0.945181,-0.760344,0.161998,-0.051227,-0.777102,0.140628,-0.110120,-0.831962,0.140889,-0.147653,-0.852657,0.162560,-0.051335,-0.760791,0.070647,-0.051674,-0.852744,0.069078,-0.052517
21,0.210000,-0.000575,-0.045230,-0.001182,-0.998976,-0.805923,0.124281,-0.077416,0.000292,-0.760303,0.161511,-0.051208,0.878247,-0.777175,0.140670,-0.110087,0.963713,-0.831933,0.140723,-0.147582,0.966212,-0.852557,0.162404,-0.051329,0.956601,-0.760875,0.071109,-0.051691,0.873542,-0.852695,0.069269,-0.052602,0.950777,-0.760334,0.161997,-0.051220,-0.777072,0.140573,-0.110120,-0.831960,0.140852,-0.147611,-0.852644,0.162555,-0.051337,-0.760776,0.070613,-0.051683,-0.852754,0.069096,-0.052527
22,0.220000,-0.000711,-0.045242,-0.001295,-0.998975,-0.805929,0.124298,-0.077419,0.000303,-0.760317,0.161530,-0.051201,0.878247,-0.777185,0.140702,-0.110085,0.963713,-0.831944,0.140754,-0.147579,0.966212,-0.852571,0.162404,-0.051319,0.956601,-0.760869,0.071128,-0.051710,0.873542,-0.852689,0.069269,-0.052618,0.950777,-0.760346,0.161986,-0.051230,-0.777100,0.140641,-0.110118,-0.831969,0.140912,-0.147639,-0.852647,0.162552,-0.051341,-0.760767,0.070626,-0.051668,-0.852746,0.069069,-0.052518
23,0.230000,-0.000594,-0.045231,-0.001276,-0.998976,-0.805930,0.124298,-0.077409,0.000289,-0.760317,0.161536,-0.051199,0.887219,-0.777185,0.140693,-0.110078,0.972244,-0.831943,0.140738,-0.147573,0.967595,-0.852571,0.162411,-0.051319,0.956553,-0.760872,0.071133,-0.051686,0.878673,-0.852692,0.069276,-0.052596,0.946936,-0.760331,0.161986,-0.051225,-0.777100,0.140634,-0.110119,-0.831952,0.140862,-0.147609,-0.852661,0.162560,-0.051321,-0.760786,0.070656,-0.051663,-0.852750,0.069089,-0.052515
24,0.240000,-0.000699,-0.045335,-0.001292,-0.998971,-0.805924,0.124318,-0.077422,0.000289,-0.760307,0.161551,-0.051214,0.887219,-0.777187,0.140721,-0.110095,0.972244,-0.831952,0.140772,-0.147578,0.967595,-0.852561,0.162424,-0.051315,0.956553,-0.760860,0.071149,-0.051720,0.878673,-0.852680,0.069289,-0.052612,0.946936,-0.760337,0.161998,-0.051230,-0.777115,0.140680,-0.110146,-0.831964,0.140900,-0.147636,-0.852664,0.162560,-0.051319,-0.760776,0.070616,-0.051683,-0.852690,0.069151,-0.052521
25,0.250000,-0.000597,-0.045269,-0.001243,-0.998974,-0.805933,0.124281,-0.077425,0.000266,-0.760316,0.161515,-0.051219,0.900101,-0.777189,0.140674,-0.110097,0.977145,-0.831950,0.140723,-0.147588,0.968479,-0.852570,0.162397,-0.051332,0.954893,-0.760877,0.071113,-0.051706,0.879842,-0.852697,0.069262,-0.052610,0.951782,-0.760363,0.161908,-0.051275,-0.777106,0.140644,-0.110118,-0.831951,0.140843,-0.147628,-0.852660,0.162553,-0.051330,-0.760782,0.070643,-0.051677,-0.852738,0.069094,-0.052524
