Format Version,1.23,Take Name,mono_april_random_1,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-08-27 10.42.21.599 AM,Total Frames in Take,5024,Total Exported Frames,5024,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
24,0.240000,0.001876,0.165133,0.002121,-0.986267,-0.624880,0.125055,0.044199,0.000253,-0.579813,0.161290,0.071852,0.872048,-0.671926,0.162005,0.069726,0.888770,-0.581186,0.070533,0.072091,0.897088,-0.593418,0.142250,0.016488,0.848987,-0.673102,0.071083,0.069393,0.845646,-0.649837,0.143167,-0.034357,0.911062,-0.579894,0.161095,0.072022,-0.672115,0.161815,0.069656,-0.580968,0.070308,0.071747,-0.593207,0.142708,0.016597,-0.673230,0.071632,0.069544,-0.649870,0.142770,-0.034373
25,0.250000,0.002237,0.164670,0.002033,-0.986344,-0.624867,0.125061,0.044238,0.000260,-0.579775,0.161319,0.071822,0.921649,-0.671891,0.162027,0.069782,0.914275,-0.581143,0.070563,0.072129,0.867463,-0.593432,0.142237,0.016485,0.863646,-0.673062,0.071105,0.069518,0.834827,-0.649899,0.143113,-0.034307,0.911607,-0.579898,0.161111,0.072022,-0.672113,0.161803,0.069648,-0.580944,0.070260,0.071742,-0.593211,0.142724,0.016597,-0.673121,0.071700,0.069800,-0.649914,0.142768,-0.034380
26,0.260000,0.001988,0.164360,0.002829,-0.986394,-0.624817,0.124999,0.044241,0.000308,-0.579654,0.161169,0.071824,0.859056,-0.671769,0.162016,0.069842,0.890569,-0.581157,0.070414,0.072064,0.899844,-0.593373,0.142149,0.016481,0.839731,-0.673076,0.071096,0.069510,0.840230,-0.649870,0.143148,-0.034275,0.909453,-0.579615,0.160647,0.072034,-0.672120,0.161840,0.069646,-0.580953,0.070275,0.071749,-0.593229,0.142764,0.016590,-0.673078,0.071662,0.069806,-0.649907,0.142803,-0.034379
27,0.270000,0.001716,0.164726,0.002917,-0.986334,-0.624838,0.124996,0.044196,0.000301,-0.579693,0.161147,0.071833,0.859056,-0.671806,0.162002,0.069783,0.890569,-0.581203,0.070392,0.072020,0.899844,-0.593372,0.142159,0.016469,0.839731,-0.673120,0.071083,0.069398,0.840230,-0.649832,0.143191,-0.034329,0.909453,-0.579572,0.160717,0.072039,-0.672112,0.161823,0.069646,-0.580960,0.070294,0.071757,-0.593248,0.142727,0.016564,-0.673233,0.071618,0.069543,-0.649901,0.142794,-0.034376
28,0.280000,0.001961,0.164472,0.002817,-0.986376,-0.624811,0.124989,0.044236,0.000306,-0.579656,0.161159,0.071831,0.861050,-0.671771,0.162003,0.069828,0.892034,-0.581155,0.070405,0.072065,0.899253,-0.593362,0.142142,0.016484,0.838460,-0.673074,0.071083,0.069491,0.842672,-0.649848,0.143141,-0.034285,0.908826,-0.579609,0.160642,0.072028,-0.672117,0.161824,0.069642,-0.580947,0.070275,0.071746,-0.593230,0.142766,0.016585,-0.673102,0.071639,0.069784,-0.649860,0.142787,-0.034371
29,0.290000,0.001929,0.164477,0.002772,-0.986375,-0.624813,0.124998,0.044237,0.000303,-0.579662,0.161172,0.071834,0.861050,-0.671777,0.162006,0.069830,0.892034,-0.581153,0.070417,0.072065,0.899253,-0.593365,0.142155,0.016486,0.838460,-0.673071,0.071086,0.069489,0.842672,-0.649851,0.143151,-0.034283,0.908826,-0.579617,0.160666,0.072031,-0.672112,0.161817,0.069648,-0.580948,0.070279,0.071748,-0.593238,0.142784,0.016586,-0.673102,0.071648,0.069779,-0.649861,0.142794,-0.034370
30,0.300000,0.001798,0.164773,0.002954,-0.986326,-0.624830,0.124994,0.044196,0.000302,-0.579684,0.161145,0.071832,0.875095,-0.671797,0.162009,0.069773,0.904731,-0.581203,0.070390,0.072032,0.904700,-0.593360,0.142151,0.016469,0.856824,-0.673120,0.071090,0.069401,0.859934,-0.649814,0.143180,-0.034334,0.899522,-0.579571,0.160706,0.072042,-0.672122,0.161849,0.069653,-0.580969,0.070306,0.071744,-0.593237,0.142701,0.016568,-0.673218,0.071615,0.069570,-0.649862,0.142787,-0.034403
31,0.310000,0.002059,0.164534,0.002812,-0.986365,-0.624800,0.124999,0.044238,0.000300,-0.579648,0.161174,0.071832,0.875095,-0.671763,0.162019,0.069817,0.904731,-0.581150,0.070419,0.072084,0.904700,-0.593347,0.142146,0.016487,0.856824,-0.673068,0.071099,0.069498,0.859934,-0.649827,0.143136,-0.034290,0.899522,-0.579577,0.160714,0.072042,-0.672136,0.161868,0.069653,-0.580944,0.070280,0.071744,-0.593211,0.142716,0.016591,-0.673098,0.071632,0.069780,-0.649835,0.142782,-0.034381
32,0.320000,0.002104,0.164378,0.002951,-0.986391,-0.624821,0.124986,0.044236,0.000306,-0.579649,0.161149,0.071815,0.863086,-0.671764,0.162021,0.069829,0.890638,-0.581177,0.070395,0.072071,0.895577,-0.593372,0.142123,0.016475,0.852657,-0.673096,0.071101,0.069514,0.831941,-0.649867,0.143127,-0.034284,0.911018,-0.579625,0.160648,0.072034,-0.672108,0.161813,0.069656,-0.580949,0.070270,0.071744,-0.593237,0.142687,0.016578,-0.673116,0.071707,0.069805,-0.649890,0.142791,-0.034399
33,0.330000,0.002019,0.164449,0.002827,-0.986380,-0.624809,0.124992,0.044232,0.000286,-0.579652,0.161164,0.071822,0.863086,-0.671767,0.162011,0.069823,0.890638,-0.581155,0.070409,0.072066,0.895577,-0.593361,0.142141,0.016477,0.852657,-0.673074,0.071091,0.069496,0.831941,-0.649849,0.143137,-0.034289,0.911018,-0.579579,0.160716,0.072044,-0.672100,0.161815,0.069652,-0.580963,0.070282,0.071755,-0.593241,0.142700,0.016564,-0.673103,0.071634,0.069775,-0.649870,0.142806,-0.034396
