Format Version,1.23,Take Name,mono3d_angle_t2,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-09-28 04.06.01.934 PM,Total Frames in Take,3305,Total Exported Frames,3305,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2034,20.340000,0.020944,0.002490,-0.014802,-0.999668,-0.860590,0.316567,-0.102046,0.000806,-0.818719,0.356219,-0.073258,0.942545,-0.829294,0.332513,-0.132520,0.974687,-0.880183,0.329359,-0.175001,0.927106,-0.910526,0.354242,-0.082155,0.861871,-0.816795,0.265896,-0.069908,0.289992,-0.908020,0.261171,-0.079432,0.901665,-0.818923,0.356260,-0.073376,-0.829389,0.332557,-0.132495,-0.880176,0.329668,-0.174878,-0.910403,0.354762,-0.082459,-0.816914,0.263280,-0.069242,-0.907826,0.260833,-0.079305,,,
2035,20.350000,0.021633,0.001948,-0.014703,-0.999656,-0.860879,0.317397,-0.100386,0.000765,-0.818970,0.357080,-0.071698,0.940290,-0.829613,0.333295,-0.130915,0.972991,-0.880547,0.330092,-0.173338,0.916776,-0.910787,0.355111,-0.080495,0.846315,-0.817062,0.266762,-0.068223,0.324362,-0.908299,0.262044,-0.077644,0.897413,-0.819149,0.357195,-0.071861,-0.829781,0.333399,-0.130817,-0.880517,0.330407,-0.173320,-0.910641,0.355587,-0.080774,-0.817188,0.264344,-0.067583,-0.908089,0.261761,-0.077510,,,
2036,20.360000,0.022887,0.001374,-0.014414,-0.999633,-0.861136,0.318367,-0.098826,0.000797,-0.819171,0.358096,-0.070285,0.933011,-0.829893,0.334168,-0.129430,0.944831,-0.880877,0.330890,-0.171789,0.920849,-0.910999,0.356161,-0.078976,0.857255,-0.817314,0.267786,-0.066584,0.373775,-0.908564,0.263100,-0.075893,0.905812,-0.819306,0.358047,-0.070378,-0.830010,0.334146,-0.129323,-0.880853,0.331175,-0.171796,-0.910915,0.356450,-0.079209,-0.817312,0.264834,-0.066027,-0.908419,0.262883,-0.075721,,,
2037,20.370000,0.022519,0.000697,-0.014347,-0.999643,-0.861294,0.319092,-0.097208,0.000820,-0.819283,0.358794,-0.068695,0.957128,-0.830090,0.334909,-0.127843,0.959991,-0.881132,0.331670,-0.170135,0.928389,-0.911123,0.356880,-0.077263,0.904739,-0.817436,0.268481,-0.065062,0.248901,-0.908700,0.263816,-0.074250,0.921926,-0.819421,0.358889,-0.068785,-0.830234,0.334915,-0.127815,-0.881122,0.332052,-0.170019,-0.910981,0.357298,-0.077643,-0.817529,0.265855,-0.064361,-0.908550,0.263475,-0.074073,,,
2038,20.380000,0.021692,-0.000170,-0.013707,-0.999671,-0.861432,0.319811,-0.095635,0.000862,-0.819320,0.359411,-0.067130,0.929928,-0.830261,0.335637,-0.126298,0.943176,-0.881379,0.332534,-0.168507,0.864449,-0.911177,0.357632,-0.075542,0.854911,-0.817586,0.269089,-0.063647,0.307864,-0.908871,0.264560,-0.072685,0.867012,-0.819514,0.359497,-0.067314,-0.830400,0.335508,-0.126173,-0.881335,0.333074,-0.168523,-0.911039,0.358058,-0.075911,-0.817744,0.266470,-0.062765,-0.908690,0.264141,-0.072412,,,
2039,20.390000,0.023340,-0.001259,-0.013563,-0.999635,-0.861416,0.320388,-0.094014,0.000817,-0.819230,0.360068,-0.065731,0.955093,-0.830304,0.336102,-0.124796,0.955888,-0.881513,0.332876,-0.166885,0.919730,-0.911105,0.358292,-0.073942,0.872569,-0.817518,0.269759,-0.061952,0.272381,-0.908824,0.265230,-0.070780,0.905082,-0.819380,0.360011,-0.065811,-0.830469,0.336119,-0.124736,-0.881465,0.333187,-0.166822,-0.910999,0.358683,-0.074251,-0.817755,0.266923,-0.061338,-0.908631,0.264959,-0.070598,,,
2040,20.400000,0.023373,-0.001812,-0.012934,-0.999641,-0.861323,0.320840,-0.092420,0.000840,-0.819057,0.360469,-0.064185,0.953062,-0.830225,0.336512,-0.123236,0.949898,-0.881483,0.333348,-0.165270,0.926240,-0.910943,0.358810,-0.072297,0.868302,-0.817456,0.270157,-0.060400,0.283814,-0.908777,0.265745,-0.069130,0.902959,-0.819165,0.360528,-0.064326,-0.830361,0.336592,-0.123114,-0.881469,0.333625,-0.165169,-0.910755,0.359186,-0.072615,-0.817568,0.267370,-0.059750,-0.908716,0.265386,-0.068995,,,
2041,20.410000,0.023753,-0.002827,-0.012743,-0.999633,-0.861140,0.321212,-0.090824,0.000787,-0.818800,0.360845,-0.062706,0.945874,-0.830097,0.336846,-0.121715,0.967856,-0.881441,0.333671,-0.163643,0.918653,-0.910703,0.359219,-0.070631,0.888818,-0.817230,0.270536,-0.058853,0.301624,-0.908570,0.266156,-0.067395,0.920242,-0.818970,0.360877,-0.062835,-0.830177,0.336898,-0.121629,-0.881426,0.333996,-0.163624,-0.910568,0.359541,-0.070907,-0.817403,0.267829,-0.058184,-0.908438,0.265926,-0.067219,,,
2042,20.420000,0.024325,-0.003406,-0.012505,-0.999620,-0.860884,0.321523,-0.089248,0.000763,-0.818491,0.361167,-0.061223,0.959773,-0.829867,0.337105,-0.120192,0.963335,-0.881261,0.333907,-0.162059,0.930144,-0.910404,0.359578,-0.069043,0.898694,-0.816963,0.270862,-0.057267,0.282282,-0.908315,0.266517,-0.065702,0.931980,-0.818611,0.361269,-0.061257,-0.829996,0.337049,-0.120151,-0.881252,0.334186,-0.162048,-0.910278,0.359896,-0.069260,-0.817051,0.268060,-0.056644,-0.908189,0.266300,-0.065598,,,
2043,20.430000,0.023934,-0.004558,-0.010999,-0.999643,-0.860552,0.321672,-0.087668,0.000728,-0.817976,0.361165,-0.059710,0.933769,-0.829558,0.337182,-0.118671,0.960876,-0.881054,0.334174,-0.160424,0.931837,-0.909911,0.359864,-0.067325,0.900702,-0.816716,0.270852,-0.055824,0.364638,-0.908100,0.266795,-0.064057,0.947373,-0.818175,0.361304,-0.059815,-0.829694,0.337239,-0.118619,-0.881057,0.334443,-0.160382,-0.909770,0.360152,-0.067559,-0.816699,0.268392,-0.055187,-0.907906,0.266742,-0.063993,,,
2044,20.440000,0.024680,-0.005102,-0.011741,-0.999613,-0.860082,0.321792,-0.086071,0.000769,-0.817533,0.361389,-0.058218,0.944931,-0.829144,0.337301,-0.117131,0.961296,-0.880683,0.334155,-0.158822,0.944736,-0.909473,0.359942,-0.065729,0.880130,-0.816136,0.271084,-0.054199,0.291628,-0.907522,0.266881,-0.062324,0.926690,-0.817726,0.361426,-0.058316,-0.829244,0.337330,-0.117016,-0.880685,0.334376,-0.158816,-0.909319,0.360356,-0.065915,-0.816262,0.268300,-0.053689,-0.907359,0.266650,-0.062247,,,
2045,20.450000,0.024232,-0.006439,-0.011652,-0.999618,-0.859591,0.321837,-0.084547,0.000799,-0.816957,0.361400,-0.056774,0.956076,-0.828733,0.337366,-0.115676,0.941389,-0.880383,0.334268,-0.157232,0.946716,-0.908918,0.359982,-0.064040,0.907552,-0.815572,0.271091,-0.052836,0.226060,-0.906981,0.266917,-0.060721,0.938024,-0.817131,0.361426,-0.056767,-0.828889,0.337197,-0.115631,-0.880387,0.334469,-0.157162,-0.908768,0.360270,-0.064218,-0.815597,0.268039,-0.052320,-0.906797,0.266753,-0.060698,,,
2046,20.460000,0.023719,-0.007884,-0.011558,-0.999621,-0.859009,0.321481,-0.082987,0.000808,-0.816285,0.361005,-0.055299,0.943205,-0.828237,0.337032,-0.114190,0.943971,-0.880009,0.333989,-0.155600,0.911678,-0.908267,0.359618,-0.062300,0.870470,-0.814912,0.270692,-0.051455,0.301818,-0.906345,0.266550,-0.059078,0.902875,-0.816455,0.361086,-0.055426,-0.828404,0.336982,-0.114049,-0.879975,0.334339,-0.155634,-0.908120,0.360049,-0.062548,-0.815034,0.267985,-0.050779,-0.906166,0.266237,-0.058934,,,
2047,20.470000,0.023534,-0.008458,-0.011481,-0.999621,-0.858330,0.321186,-0.081393,0.000747,-0.815566,0.360692,-0.053740,0.936760,-0.827591,0.336742,-0.112626,0.991722,-0.879411,0.333723,-0.153977,0.910071,-0.907557,0.359325,-0.060636,0.862382,-0.814206,0.270377,-0.049929,0.354736,-0.905648,0.266255,-0.057450,0.906380,-0.815732,0.360862,-0.053827,-0.827612,0.336718,-0.112617,-0.879439,0.334077,-0.153916,-0.907512,0.359805,-0.060901,-0.814240,0.267859,-0.049366,-0.905470,0.265952,-0.057320,,,
2048,20.480000,0.023477,-0.009744,-0.011797,-0.999607,-0.857571,0.320836,-0.079856,0.000778,-0.814759,0.360364,-0.052311,0.949767,-0.826922,0.336413,-0.111168,0.962431,-0.878847,0.333368,-0.152385,0.907640,-0.906766,0.358945,-0.058969,0.852642,-0.813338,0.270050,-0.048512,0.337462,-0.904796,0.265876,-0.055795,0.892509,-0.814921,0.360471,-0.052362,-0.827055,0.336386,-0.111103,-0.878869,0.333731,-0.152449,-0.906651,0.359446,-0.059257,-0.813409,0.267511,-0.047757,-0.904576,0.265542,-0.055638,,,
2049,20.490000,0.022526,-0.011172,-0.011792,-0.999614,-0.856765,0.320263,-0.078316,0.000829,-0.813870,0.359735,-0.050820,0.946339,-0.826205,0.335895,-0.109686,0.946150,-0.878248,0.332932,-0.150759,0.921532,-0.905896,0.358337,-0.057216,0.827529,-0.812447,0.269414,-0.047194,0.319272,-0.903926,0.265262,-0.054222,0.872559,-0.814007,0.359799,-0.050973,-0.826381,0.335906,-0.109562,-0.878199,0.333239,-0.150716,-0.905813,0.358970,-0.057478,-0.812556,0.266777,-0.046526,-0.903723,0.264807,-0.054115,,,
2050,20.500000,0.022756,-0.011172,-0.012469,-0.999601,-0.855877,0.319792,-0.076754,0.000922,-0.813035,0.359335,-0.049277,0.971318,-0.825339,0.335452,-0.108132,0.958054,-0.877379,0.332400,-0.149203,0.944941,-0.905059,0.357809,-0.055670,0.757152,-0.811488,0.269017,-0.045610,0.229831,-0.902962,0.264738,-0.052635,0.811466,-0.813134,0.359279,-0.049268,-0.825487,0.335375,-0.108113,-0.877345,0.332613,-0.149158,-0.904995,0.358737,-0.055948,-0.811595,0.265986,-0.045070,-0.902800,0.264016,-0.052489,,,
2051,20.510000,0.022648,-0.012434,-0.011699,-0.999598,-0.855028,0.319179,-0.075145,0.000890,-0.812054,0.358649,-0.047768,0.971318,-0.824543,0.334796,-0.106596,0.958054,-0.876690,0.331834,-0.147538,0.944941,-0.904096,0.357271,-0.053932,0.757152,-0.810644,0.268328,-0.044120,0.229831,-0.902142,0.264197,-0.050917,0.811466,-0.812171,0.358505,-0.047827,-0.824727,0.334685,-0.106488,-0.876643,0.332154,-0.147519,-0.904147,0.358180,-0.054280,-0.810642,0.265383,-0.043549,-0.901843,0.263594,-0.050725,,,
2052,20.520000,0.022172,-0.013858,-0.012489,-0.999580,-0.853964,0.318308,-0.073622,0.000937,-0.810970,0.357816,-0.046332,0.951467,-0.823594,0.333999,-0.105147,0.940012,-0.875854,0.330997,-0.145940,0.919017,-0.903028,0.356306,-0.052231,0.756317,-0.809413,0.267495,-0.042773,0.249773,-0.900924,0.263231,-0.049310,0.825203,-0.811081,0.357618,-0.046359,-0.823720,0.333889,-0.105078,-0.875814,0.331253,-0.145895,-0.903102,0.357471,-0.052657,-0.809491,0.264463,-0.042182,-0.900665,0.262547,-0.049095,,,
2053,20.530000,0.021959,-0.014475,-0.012673,-0.999574,-0.852992,0.317387,-0.072019,0.000913,-0.809978,0.356898,-0.044766,0.942891,-0.822666,0.333102,-0.103575,0.954742,-0.874977,0.330099,-0.144304,0.934250,-0.902042,0.355360,-0.050551,0.689382,-0.808386,0.266576,-0.041247,0.227562,-0.899904,0.262285,-0.047671,0.809313,-0.810030,0.356800,-0.044758,-0.822798,0.332970,-0.103496,-0.874958,0.330370,-0.144327,-0.902114,0.356544,-0.050942,-0.808512,0.263602,-0.040771,-0.899668,0.261584,-0.047470,,,
2054,20.540000,0.019600,-0.015821,-0.012561,-0.999604,-0.851967,0.316461,-0.070390,0.000957,-0.808864,0.355830,-0.043071,0.972004,-0.821723,0.332313,-0.101955,0.949387,-0.874146,0.329519,-0.142554,0.931886,-0.900944,0.354350,-0.048610,0.687798,-0.807295,0.265491,-0.039979,0.246281,-0.898832,0.261262,-0.046172,0.808513,-0.809010,0.355702,-0.043119,-0.821850,0.332033,-0.101857,-0.874093,0.329992,-0.142620,-0.901065,0.355497,-0.049078,-0.807260,0.262555,-0.039266,-0.898515,0.260534,-0.045844,,,
2055,20.550000,0.021015,-0.016586,-0.012499,-0.999563,-0.850786,0.315273,-0.068696,0.000884,-0.807638,0.354715,-0.041554,0.949947,-0.820587,0.331031,-0.100352,0.919348,-0.873071,0.328127,-0.140864,0.879796,-0.899726,0.353229,-0.046951,0.688674,-0.806074,0.264385,-0.038206,0.244606,-0.897620,0.260148,-0.044250,0.785367,-0.807799,0.354539,-0.041591,-0.820672,0.330960,-0.100305,-0.873034,0.328432,-0.140850,-0.899910,0.354432,-0.047346,-0.806001,0.261585,-0.037803,-0.897279,0.259619,-0.044031,,,
2056,20.560000,0.019624,-0.017668,-0.013311,-0.999563,-0.849636,0.314247,-0.067003,0.000957,-0.806488,0.353679,-0.039847,0.939619,-0.819531,0.330140,-0.098681,0.969869,-0.872101,0.327268,-0.139084,0.923142,-0.898585,0.352067,-0.045043,0.680302,-0.804778,0.263343,-0.036754,0.292397,-0.896331,0.258983,-0.042606,0.833173,-0.806656,0.353352,-0.039909,-0.819684,0.330132,-0.098586,-0.872024,0.327541,-0.139092,-0.898680,0.353259,-0.045507,-0.804779,0.260369,-0.036154,-0.896013,0.258366,-0.042320,,,
2057,20.570000,0.019781,-0.018164,-0.013356,-0.999550,-0.848424,0.313017,-0.065297,0.000869,-0.805252,0.352462,-0.038197,0.906603,-0.818352,0.328902,-0.097010,0.955010,-0.870962,0.326013,-0.137361,0.928894,-0.897355,0.350841,-0.043301,0.679399,-0.803532,0.262127,-0.035076,0.241427,-0.895090,0.257757,-0.040836,0.812388,-0.805371,0.352205,-0.038150,-0.818472,0.328928,-0.096953,-0.870945,0.326262,-0.137476,-0.897504,0.352006,-0.043671,-0.803536,0.259241,-0.034814,-0.894747,0.257217,-0.040565,,,
2058,20.580000,0.019417,-0.019240,-0.013299,-0.999538,-0.847217,0.311729,-0.063589,0.000862,-0.803980,0.351148,-0.036555,0.928277,-0.817211,0.327631,-0.095356,0.966100,-0.869909,0.324779,-0.135595,0.931154,-0.896094,0.349546,-0.041461,0.692191,-0.802269,0.260811,-0.033501,0.275480,-0.893840,0.256460,-0.039066,0.826230,-0.804175,0.350979,-0.036525,-0.817317,0.327646,-0.095336,-0.869899,0.325139,-0.135682,-0.896128,0.350460,-0.041826,-0.802202,0.258004,-0.033160,-0.893530,0.255904,-0.038754,,,
2059,20.590000,0.018728,-0.020608,-0.013273,-0.999524,-0.845915,0.310355,-0.061844,0.000853,-0.802598,0.349731,-0.034876,0.935193,-0.815994,0.326295,-0.093673,0.972789,-0.868802,0.323504,-0.133770,0.907467,-0.894725,0.348148,-0.039531,0.753844,-0.800891,0.259390,-0.031948,0.293106,-0.892477,0.255059,-0.037267,0.822710,-0.802822,0.349546,-0.034971,-0.816187,0.326400,-0.093583,-0.868739,0.323895,-0.133800,-0.894799,0.348980,-0.039938,-0.800790,0.256838,-0.031497,-0.892082,0.254644,-0.036971,,,
2060,20.600000,0.018837,-0.020985,-0.013761,-0.999508,-0.844677,0.309190,-0.060044,0.000855,-0.801378,0.348615,-0.033118,0.923576,-0.814797,0.325153,-0.091899,0.940779,-0.867633,0.322302,-0.131955,0.900631,-0.893507,0.346942,-0.037702,0.767844,-0.799581,0.258275,-0.030172,0.351655,-0.891167,0.253855,-0.035420,0.838706,-0.801638,0.348378,-0.033104,-0.814922,0.325247,-0.091870,-0.867642,0.322544,-0.131957,-0.893478,0.347716,-0.038007,-0.799442,0.255447,-0.029784,-0.890823,0.253448,-0.035226,,,
2061,20.610000,0.017332,-0.021812,-0.014379,-0.999508,-0.843373,0.307701,-0.058259,0.000865,-0.800072,0.347094,-0.031289,0.911973,-0.813565,0.323794,-0.090117,0.960134,-0.866467,0.321004,-0.130091,0.939526,-0.892207,0.345329,-0.035719,0.791671,-0.798167,0.256748,-0.028618,0.285357,-0.889758,0.252239,-0.033722,0.858105,-0.800211,0.346917,-0.031278,-0.813700,0.323807,-0.090069,-0.866476,0.321294,-0.130047,-0.892259,0.346245,-0.036134,-0.798053,0.253904,-0.028194,-0.889444,0.251716,-0.033516,,,
2062,20.620000,0.017322,-0.022266,-0.014068,-0.999503,-0.842137,0.306408,-0.056377,0.000849,-0.798787,0.345773,-0.029446,0.943645,-0.812348,0.322482,-0.088262,0.964021,-0.865287,0.319725,-0.128188,0.926619,-0.890927,0.344068,-0.033794,0.748498,-0.796937,0.255427,-0.026777,0.280585,-0.888535,0.250976,-0.031798,0.839164,-0.798992,0.345543,-0.029467,-0.812457,0.322571,-0.088203,-0.865308,0.320066,-0.128132,-0.890958,0.344710,-0.034192,-0.796642,0.252596,-0.026539,-0.888217,0.250586,-0.031532,,,
2063,20.630000,0.016748,-0.022539,-0.015446,-0.999486,-0.840812,0.305007,-0.054514,0.000847,-0.797553,0.344458,-0.027561,0.940769,-0.811086,0.321200,-0.086397,0.961546,-0.864042,0.318347,-0.126294,0.907260,-0.889691,0.342507,-0.031856,0.809030,-0.795456,0.254113,-0.025002,0.302422,-0.887044,0.249419,-0.029973,0.851723,-0.797754,0.344334,-0.027575,-0.811236,0.321234,-0.086396,-0.864014,0.318715,-0.126263,-0.889705,0.343188,-0.032201,-0.795166,0.251366,-0.024610,-0.886760,0.248965,-0.029718,,,
2064,20.640000,0.015702,-0.023909,-0.016277,-0.999458,-0.839406,0.303612,-0.052604,0.000812,-0.796133,0.343074,-0.025690,0.942991,-0.809795,0.319917,-0.084537,0.970770,-0.862858,0.317064,-0.124291,0.913318,-0.888279,0.340987,-0.029731,0.883570,-0.793887,0.252728,-0.023325,0.272089,-0.885482,0.247900,-0.028049,0.908027,-0.796331,0.342961,-0.025698,-0.809907,0.319922,-0.084504,-0.862869,0.317411,-0.124280,-0.888212,0.341302,-0.030066,-0.793686,0.249872,-0.022792,-0.885254,0.247725,-0.027820,,,
2065,20.650000,0.016166,-0.023932,-0.017006,-0.999438,-0.837973,0.302447,-0.050637,0.000837,-0.794757,0.341997,-0.023761,0.943998,-0.808387,0.318768,-0.082586,0.955898,-0.861449,0.315801,-0.122335,0.929189,-0.886900,0.339770,-0.027795,0.849109,-0.792377,0.251657,-0.021316,0.254701,-0.883965,0.246689,-0.026030,0.876497,-0.794913,0.341837,-0.023769,-0.808544,0.318840,-0.082548,-0.861416,0.316081,-0.122306,-0.886846,0.340281,-0.028112,-0.792257,0.248688,-0.021066,-0.883752,0.246308,-0.025800,,,
2066,20.660000,0.014719,-0.025629,-0.017371,-0.999412,-0.836545,0.300913,-0.048699,0.000768,-0.793261,0.340413,-0.021859,0.920913,-0.807080,0.317343,-0.080703,0.940962,-0.860277,0.314457,-0.120277,0.898221,-0.885416,0.338141,-0.025581,0.885884,-0.790818,0.250067,-0.019680,0.388070,-0.882419,0.245057,-0.024092,0.910296,-0.793533,0.340416,-0.022020,-0.807214,0.317523,-0.080627,-0.860233,0.314861,-0.120258,-0.885329,0.338404,-0.025944,-0.790623,0.247673,-0.019210,-0.882206,0.244979,-0.023814,,,
2067,20.670000,0.015002,-0.026162,-0.018599,-0.999372,-0.835002,0.299709,-0.046714,0.000775,-0.791785,0.339329,-0.019943,0.951648,-0.805613,0.316195,-0.078759,0.963691,-0.858845,0.313157,-0.118273,0.911170,-0.883939,0.336829,-0.023562,0.898520,-0.789119,0.248991,-0.017718,0.299115,-0.880711,0.243754,-0.022028,0.917287,-0.791976,0.339298,-0.019951,-0.805749,0.316239,-0.078734,-0.858831,0.313509,-0.118317,-0.883842,0.337088,-0.023859,-0.788905,0.246232,-0.017267,-0.880534,0.243619,-0.021783,,,
2068,20.680000,0.014487,-0.026712,-0.019061,-0.999356,-0.833488,0.298360,-0.044687,0.000745,-0.790276,0.337990,-0.017923,0.936293,-0.804150,0.314904,-0.076748,0.932842,-0.857424,0.311860,-0.116205,0.898697,-0.882431,0.335413,-0.021441,0.906634,-0.787528,0.247652,-0.015796,0.380242,-0.879120,0.242338,-0.020007,0.914248,-0.790482,0.338043,-0.018065,-0.804295,0.315123,-0.076689,-0.857352,0.312256,-0.116252,-0.882320,0.335548,-0.021771,-0.787395,0.245220,-0.015335,-0.878995,0.242290,-0.019691,,,
2069,20.690000,0.014241,-0.027743,-0.019967,-0.999314,-0.831948,0.297074,-0.042644,0.000769,-0.788750,0.336767,-0.015952,0.936006,-0.802707,0.313686,-0.074758,0.970006,-0.856058,0.310568,-0.114105,0.883069,-0.880908,0.334029,-0.019277,0.888872,-0.785838,0.246433,-0.013875,0.359889,-0.877430,0.240960,-0.017897,0.893811,-0.789003,0.336792,-0.015987,-0.802767,0.313790,-0.074763,-0.856070,0.311022,-0.114216,-0.880810,0.334297,-0.019618,-0.785691,0.243931,-0.013352,-0.877243,0.240800,-0.017550,,,
2070,20.700000,0.014361,-0.028062,-0.021541,-0.999271,-0.830421,0.295869,-0.040626,0.000828,-0.787330,0.335703,-0.013970,0.949674,-0.801253,0.312568,-0.072763,0.930261,-0.854622,0.309275,-0.112073,0.907800,-0.879481,0.332674,-0.017232,0.880403,-0.784132,0.245379,-0.011880,0.275270,-0.875709,0.239616,-0.015839,0.891658,-0.787493,0.335585,-0.013969,-0.801472,0.312718,-0.072676,-0.854584,0.309620,-0.112199,-0.879296,0.332932,-0.017590,-0.784074,0.242511,-0.011456,-0.875558,0.239387,-0.015504,,,
2071,20.710000,0.013542,-0.028767,-0.021397,-0.999265,-0.828860,0.294518,-0.038535,0.000758,-0.785716,0.334294,-0.011877,0.950484,-0.799733,0.311258,-0.070687,0.948121,-0.853159,0.308047,-0.109925,0.895575,-0.877873,0.331303,-0.015012,0.883495,-0.782547,0.243966,-0.009936,0.370944,-0.874131,0.238242,-0.013772,0.895295,-0.785910,0.334297,-0.011917,-0.799834,0.311440,-0.070691,-0.853150,0.308459,-0.109995,-0.877832,0.331597,-0.015371,-0.782302,0.241500,-0.009498,-0.873958,0.238077,-0.013429,,,
2072,20.720000,0.013917,-0.029397,-0.022447,-0.999219,-0.827315,0.293287,-0.036446,0.000715,-0.784222,0.333172,-0.009872,0.939378,-0.798265,0.310065,-0.068648,0.949698,-0.851734,0.306713,-0.107815,0.895728,-0.876376,0.329985,-0.012887,0.890918,-0.780860,0.242852,-0.007871,0.374901,-0.872437,0.236933,-0.011586,0.897691,-0.784453,0.333189,-0.009800,-0.798388,0.310222,-0.068670,-0.851782,0.307113,-0.107923,-0.876232,0.330102,-0.013282,-0.780764,0.240385,-0.007477,-0.872207,0.236987,-0.011251,,,
2073,20.730000,0.013375,-0.029939,-0.023455,-0.999187,-0.825753,0.291975,-0.034431,0.000754,-0.782708,0.331915,-0.007861,0.951020,-0.796772,0.308846,-0.066647,0.926936,-0.850279,0.305432,-0.105757,0.905574,-0.874859,0.328550,-0.010775,0.872454,-0.779166,0.241600,-0.005965,0.380984,-0.870735,0.235505,-0.009582,0.908660,-0.782899,0.331910,-0.007903,-0.796926,0.309089,-0.066594,-0.850305,0.305809,-0.105762,-0.874732,0.328743,-0.011230,-0.779001,0.239172,-0.005507,-0.870542,0.235452,-0.009277,,,
2074,20.740000,0.013225,-0.030801,-0.024368,-0.999141,-0.824109,0.290832,-0.032335,0.000765,-0.781089,0.330842,-0.005828,0.944292,-0.795215,0.307766,-0.064596,0.925462,-0.848784,0.304268,-0.103613,0.900697,-0.873238,0.327312,-0.008581,0.884620,-0.777382,0.240532,-0.003966,0.380118,-0.868946,0.234274,-0.007425,0.900487,-0.781294,0.330813,-0.005908,-0.795361,0.308024,-0.064565,-0.848754,0.304663,-0.103653,-0.873145,0.327520,-0.008982,-0.777244,0.238103,-0.003487,-0.868759,0.234195,-0.007082,,,
2075,20.750000,0.013907,-0.031402,-0.023241,-0.999140,-0.822541,0.289629,-0.030310,0.000737,-0.779402,0.329581,-0.003911,0.932808,-0.793646,0.306451,-0.062629,0.934930,-0.847267,0.303015,-0.101581,0.890669,-0.871562,0.326252,-0.006554,0.892747,-0.775893,0.239266,-0.001921,0.397135,-0.867475,0.233207,-0.005267,0.891923,-0.779660,0.329571,-0.003983,-0.793788,0.306662,-0.062575,-0.847268,0.303449,-0.101640,-0.871458,0.326270,-0.006970,-0.775618,0.236907,-0.001506,-0.867271,0.233347,-0.004913,,,
2076,20.760000,0.013588,-0.032050,-0.024880,-0.999084,-0.820868,0.288520,-0.028295,0.000741,-0.777822,0.328594,-0.001926,0.932808,-0.792072,0.305459,-0.060641,0.934930,-0.845735,0.301877,-0.099522,0.890669,-0.869975,0.324968,-0.004446,0.892747,-0.774019,0.238289,-0.000005,0.397135,-0.865585,0.231935,-0.003230,0.891923,-0.777940,0.328667,-0.001922,-0.792279,0.305752,-0.060604,-0.845733,0.302270,-0.099648,-0.869768,0.325071,-0.004896,-0.774009,0.235872,0.000490,-0.865473,0.231837,-0.002853,,,
2077,20.770000,0.013776,-0.033390,-0.022944,-0.999084,-0.819166,0.287417,-0.026347,0.000729,-0.775896,0.327337,-0.000113,0.965372,-0.790389,0.304225,-0.058778,0.909782,-0.844167,0.300831,-0.097516,0.896980,-0.868068,0.324069,-0.002391,0.873594,-0.772439,0.237020,0.001849,0.383093,-0.864037,0.231020,-0.001133,0.898541,-0.776190,0.327392,-0.000185,-0.790490,0.304389,-0.058729,-0.844201,0.301322,-0.097628,-0.867937,0.324169,-0.002812,-0.772281,0.234758,0.002346,-0.863798,0.231055,-0.000762,,,
2078,20.780000,0.015131,-0.034092,-0.022822,-0.999044,-0.817475,0.286394,-0.024409,0.000676,-0.774163,0.326379,0.001657,0.923060,-0.788738,0.303108,-0.056924,0.950242,-0.842568,0.299617,-0.095581,0.873804,-0.866339,0.323120,-0.000488,0.886816,-0.770718,0.236066,0.003863,0.419824,-0.862322,0.230075,0.001020,0.889236,-0.774380,0.326533,0.001612,-0.788863,0.303329,-0.056983,-0.842536,0.300010,-0.095653,-0.866254,0.323262,-0.000817,-0.770605,0.233896,0.004316,-0.862144,0.230064,0.001338,,,
2079,20.790000,0.015055,-0.034981,-0.022535,-0.999020,-0.815845,0.285458,-0.022580,0.000739,-0.772463,0.325414,0.003412,0.932503,-0.787156,0.302157,-0.055145,0.934757,-0.841057,0.298702,-0.093707,0.899611,-0.864644,0.322211,0.001431,0.907879,-0.769069,0.235099,0.005604,0.445022,-0.860681,0.229164,0.002923,0.908977,-0.772653,0.325469,0.003315,-0.787265,0.302329,-0.055087,-0.841044,0.299101,-0.093734,-0.864518,0.322331,0.001059,-0.769087,0.232624,0.006136,-0.860515,0.229136,0.003206,,,
