Format Version,1.23,Take Name,mono2_3d_trial3,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-09-23 06.51.28.616 AM,Total Frames in Take,2442,Total Exported Frames,2442,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
26,0.260000,0.002652,-0.006230,-0.000078,-0.999977,-0.871668,0.124143,-0.032212,0.000373,-0.828147,0.161466,-0.002764,0.938146,-0.840424,0.140269,-0.062645,0.916798,-0.892092,0.140171,-0.104295,0.906473,-0.920109,0.162516,-0.010082,0.938968,-0.828880,0.071064,-0.002714,0.774587,-0.920353,0.069375,-0.010769,0.916159,-0.828213,0.161671,-0.002697,-0.840435,0.140577,-0.062767,-0.892234,0.140394,-0.104579,-0.920153,0.162407,-0.010289,-0.828763,0.070265,-0.002422,-0.920205,0.069527,-0.010509
27,0.270000,0.002752,-0.006308,-0.000118,-0.999976,-0.871667,0.124137,-0.032219,0.000387,-0.828145,0.161469,-0.002786,0.943501,-0.840429,0.140259,-0.062660,0.917294,-0.892104,0.140149,-0.104302,0.903039,-0.920108,0.162510,-0.010090,0.940591,-0.828870,0.071067,-0.002718,0.785356,-0.920345,0.069369,-0.010757,0.915955,-0.828208,0.161735,-0.002712,-0.840443,0.140572,-0.062775,-0.892240,0.140352,-0.104582,-0.920139,0.162401,-0.010290,-0.828742,0.070189,-0.002433,-0.920222,0.069525,-0.010506
28,0.280000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.828200,0.161629,-0.002757,-0.840438,0.140573,-0.062762,-0.892239,0.140362,-0.104571,-0.920130,0.162377,-0.010296,-0.828734,0.070239,-0.002415,-0.920242,0.069539,-0.010511
29,0.290000,0.002656,-0.006374,-0.000021,-0.999976,-0.871659,0.124144,-0.032222,0.000392,-0.828126,0.161462,-0.002788,0.929223,-0.840423,0.140266,-0.062665,0.916633,-0.892103,0.140174,-0.104300,0.907072,-0.920090,0.162522,-0.010080,0.942594,-0.828869,0.071060,-0.002737,0.767160,-0.920345,0.069381,-0.010765,0.919963,-0.828201,0.161686,-0.002708,-0.840439,0.140586,-0.062778,-0.892262,0.140399,-0.104575,-0.920095,0.162404,-0.010319,-0.828730,0.070225,-0.002439,-0.920224,0.069531,-0.010502
30,0.300000,0.002666,-0.006080,-0.000284,-0.999978,-0.871657,0.124124,-0.032234,0.000363,-0.828161,0.161466,-0.002775,0.937678,-0.840411,0.140262,-0.062659,0.914944,-0.892066,0.140142,-0.104324,0.902603,-0.920121,0.162477,-0.010120,0.933156,-0.828856,0.071063,-0.002723,0.775712,-0.920326,0.069336,-0.010804,0.918399,-0.828200,0.161707,-0.002710,-0.840438,0.140577,-0.062768,-0.892231,0.140342,-0.104596,-0.920110,0.162393,-0.010322,-0.828745,0.070290,-0.002412,-0.920216,0.069423,-0.010592
31,0.310000,0.002622,-0.006120,-0.000381,-0.999978,-0.871665,0.124123,-0.032230,0.000374,-0.828173,0.161470,-0.002771,0.936683,-0.840424,0.140270,-0.062656,0.916441,-0.892083,0.140143,-0.104317,0.906013,-0.920134,0.162465,-0.010109,0.945373,-0.828851,0.071068,-0.002727,0.789799,-0.920322,0.069324,-0.010801,0.936323,-0.828210,0.161732,-0.002711,-0.840444,0.140596,-0.062761,-0.892237,0.140325,-0.104598,-0.920156,0.162395,-0.010288,-0.828733,0.070215,-0.002412,-0.920202,0.069436,-0.010595
32,0.320000,0.002695,-0.006403,-0.000003,-0.999976,-0.871655,0.124118,-0.032224,0.000387,-0.828119,0.161436,-0.002795,0.947020,-0.840420,0.140236,-0.062669,0.909590,-0.892102,0.140142,-0.104301,0.900898,-0.920083,0.162499,-0.010081,0.936169,-0.828865,0.071034,-0.002736,0.775518,-0.920342,0.069358,-0.010759,0.918219,-0.828197,0.161629,-0.002752,-0.840446,0.140581,-0.062774,-0.892244,0.140380,-0.104585,-0.920091,0.162393,-0.010313,-0.828734,0.070205,-0.002418,-0.920213,0.069485,-0.010486
33,0.330000,0.002717,-0.006312,-0.000095,-0.999976,-0.871667,0.124152,-0.032209,0.000383,-0.828143,0.161480,-0.002774,0.940270,-0.840429,0.140275,-0.062650,0.916753,-0.892103,0.140170,-0.104291,0.904159,-0.920106,0.162526,-0.010077,0.933768,-0.828872,0.071078,-0.002712,0.780033,-0.920347,0.069384,-0.010751,0.915596,-0.828207,0.161699,-0.002703,-0.840446,0.140586,-0.062767,-0.892255,0.140396,-0.104561,-0.920132,0.162396,-0.010307,-0.828751,0.070258,-0.002415,-0.920205,0.069549,-0.010493
34,0.340000,0.002604,-0.006114,-0.000379,-0.999978,-0.871660,0.124113,-0.032234,0.000372,-0.828169,0.161458,-0.002773,0.934775,-0.840420,0.140260,-0.062658,0.914487,-0.892078,0.140135,-0.104320,0.911680,-0.920130,0.162454,-0.010112,0.944963,-0.828847,0.071056,-0.002732,0.777285,-0.920318,0.069312,-0.010807,0.927485,-0.828220,0.161708,-0.002717,-0.840432,0.140585,-0.062765,-0.892234,0.140320,-0.104578,-0.920146,0.162351,-0.010306,-0.828746,0.070225,-0.002428,-0.920181,0.069456,-0.010596
35,0.350000,0.002786,-0.006282,-0.000146,-0.999976,-0.871658,0.124138,-0.032217,0.000382,-0.828140,0.161474,-0.002785,0.934120,-0.840420,0.140260,-0.062658,0.913806,-0.892092,0.140143,-0.104303,0.907007,-0.920102,0.162509,-0.010093,0.942687,-0.828860,0.071072,-0.002710,0.773638,-0.920334,0.069368,-0.010754,0.915643,-0.828202,0.161720,-0.002711,-0.840441,0.140584,-0.062774,-0.892220,0.140335,-0.104595,-0.920138,0.162380,-0.010279,-0.828739,0.070220,-0.002429,-0.920203,0.069551,-0.010503
